order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2022-08-18,2022,Q3,8,August,Asia Pacific,Australia,Office Supplies,Binders,Home Office,7,135.97,951.79,677.25,274.54,0.2884
2023-09-27,2023,Q3,9,September,Latin America,Chile,Furniture,Chairs,Corporate,9,1187.64,10688.76,5622.45,5066.31,0.474
2023-07-10,2023,Q3,7,July,North America,Canada,Electronics,Accessories,Home Office,7,706.7,4946.9,3044.39,1902.51,0.3846
2024-08-12,2024,Q3,8,August,North America,USA,Furniture,Chairs,Consumer,7,1318.21,9227.47,6687.68,2539.79,0.2752
2024-07-14,2024,Q3,7,July,Latin America,Argentina,Electronics,Phones,Corporate,1,798.78,798.78,604.96,193.82,0.2426
2023-05-30,2023,Q2,5,May,Europe,Germany,Electronics,Phones,Consumer,17,783.16,13313.72,10464.69,2849.03,0.214
2022-01-13,2022,Q1,1,January,Asia Pacific,China,Electronics,Phones,Home Office,2,1972.55,3945.1,3096.97,848.13,0.215
2024-09-23,2024,Q3,9,September,Europe,Germany,Electronics,Phones,Home Office,5,1245.0,6225.0,5287.18,937.82,0.1507
2024-07-18,2024,Q3,7,July,Europe,UK,Clothing,Pants,Corporate,7,249.94,1749.58,947.55,802.03,0.4584
2022-08-23,2022,Q3,8,August,Europe,Italy,Furniture,Tables,Consumer,2,872.65,1745.3,1012.23,733.07,0.42
2022-04-25,2022,Q2,4,April,Latin America,Chile,Clothing,Outerwear,Home Office,1,51.9,51.9,31.68,20.22,0.3896
2023-03-10,2023,Q1,3,March,Europe,Germany,Furniture,Chairs,Corporate,16,340.13,5442.08,3510.65,1931.43,0.3549
2022-07-31,2022,Q3,7,July,Latin America,Argentina,Clothing,Pants,Home Office,14,238.83,3343.62,2517.8,825.82,0.247
2022-12-23,2022,Q4,12,December,North America,USA,Clothing,Pants,Corporate,19,205.97,3913.43,2034.33,1879.1,0.4802
2022-11-25,2022,Q4,11,November,North America,USA,Furniture,Tables,Corporate,13,1008.17,13106.21,6795.41,6310.8,0.4815
2023-12-13,2023,Q4,12,December,Europe,UK,Clothing,Pants,Corporate,12,190.54,2286.48,1629.07,657.41,0.2875
2022-11-23,2022,Q4,11,November,North America,Mexico,Furniture,Storage,Home Office,15,202.78,3041.7,1844.5,1197.2,0.3936
2023-10-30,2023,Q4,10,October,North America,Mexico,Office Supplies,Binders,Consumer,19,184.5,3505.5,2470.42,1035.08,0.2953
2023-09-04,2023,Q3,9,September,Latin America,Argentina,Furniture,Tables,Corporate,1,202.13,202.13,170.15,31.98,0.1582
2023-02-06,2023,Q1,2,February,Latin America,Chile,Furniture,Tables,Corporate,2,520.52,1041.04,694.86,346.18,0.3325
2023-08-22,2023,Q3,8,August,Asia Pacific,India,Office Supplies,Binders,Corporate,15,193.22,2898.3,1880.77,1017.53,0.3511
2024-05-05,2024,Q2,5,May,Asia Pacific,Australia,Clothing,Pants,Home Office,18,50.26,904.68,492.32,412.36,0.4558
2022-01-10,2022,Q1,1,January,Asia Pacific,China,Clothing,Pants,Consumer,12,75.1,901.2,698.81,202.39,0.2246
2024-03-22,2024,Q1,3,March,Latin America,Chile,Clothing,Pants,Corporate,5,172.97,864.85,576.13,288.72,0.3338
2022-05-17,2022,Q2,5,May,North America,Canada,Electronics,Laptops,Home Office,2,1645.11,3290.22,2088.31,1201.91,0.3653
2022-10-09,2022,Q4,10,October,Asia Pacific,India,Clothing,Shirts,Corporate,7,174.93,1224.51,903.89,320.62,0.2618
2022-12-06,2022,Q4,12,December,Latin America,Argentina,Clothing,Outerwear,Corporate,14,217.14,3039.96,1726.28,1313.68,0.4321
2024-01-02,2024,Q1,1,January,North America,Mexico,Electronics,Laptops,Home Office,12,943.63,11323.56,7341.69,3981.87,0.3516
2024-03-24,2024,Q1,3,March,Latin America,Brazil,Clothing,Shirts,Home Office,8,160.76,1286.08,855.62,430.46,0.3347
2023-01-11,2023,Q1,1,January,Asia Pacific,China,Office Supplies,Paper,Corporate,7,181.22,1268.54,647.43,621.11,0.4896
2022-10-19,2022,Q4,10,October,Latin America,Argentina,Electronics,Accessories,Home Office,8,682.66,5461.28,4436.23,1025.05,0.1877
2022-11-30,2022,Q4,11,November,North America,Mexico,Furniture,Chairs,Corporate,7,300.66,2104.62,1547.57,557.05,0.2647
2022-12-24,2022,Q4,12,December,North America,USA,Furniture,Storage,Consumer,6,562.49,3374.94,2573.18,801.76,0.2376
2022-12-24,2022,Q4,12,December,Asia Pacific,Australia,Clothing,Shirts,Corporate,3,239.78,719.34,383.12,336.22,0.4674
2024-02-14,2024,Q1,2,February,Europe,UK,Electronics,Laptops,Home Office,19,1121.84,21314.96,12491.5,8823.46,0.414
2024-08-08,2024,Q3,8,August,Asia Pacific,India,Electronics,Laptops,Home Office,10,1989.51,19895.1,13554.56,6340.54,0.3187
2022-07-19,2022,Q3,7,July,Europe,UK,Office Supplies,Binders,Home Office,15,37.47,562.05,344.69,217.36,0.3867
2023-05-08,2023,Q2,5,May,Asia Pacific,Japan,Furniture,Tables,Home Office,19,1237.79,23518.01,14202.61,9315.4,0.3961
2023-08-24,2023,Q3,8,August,North America,Canada,Office Supplies,Paper,Corporate,10,188.81,1888.1,1410.71,477.39,0.2528
2023-11-27,2023,Q4,11,November,Europe,France,Clothing,Outerwear,Home Office,1,161.1,161.1,106.86,54.24,0.3367
2023-10-21,2023,Q4,10,October,North America,USA,Electronics,Accessories,Home Office,2,1117.81,2235.62,1142.2,1093.42,0.4891
2022-04-01,2022,Q2,4,April,North America,Mexico,Electronics,Laptops,Home Office,18,1660.19,29883.42,16819.15,13064.27,0.4372
2023-09-11,2023,Q3,9,September,Latin America,Brazil,Electronics,Phones,Consumer,15,1649.16,24737.4,14364.69,10372.71,0.4193
2023-08-12,2023,Q3,8,August,Latin America,Brazil,Furniture,Tables,Consumer,5,1290.5,6452.5,4174.94,2277.56,0.353
2022-07-17,2022,Q3,7,July,North America,Canada,Electronics,Laptops,Home Office,9,948.65,8537.85,5044.71,3493.14,0.4091
2023-10-22,2023,Q4,10,October,Latin America,Chile,Electronics,Accessories,Home Office,14,1491.66,20883.24,10480.85,10402.39,0.4981
2024-07-15,2024,Q3,7,July,Asia Pacific,China,Electronics,Accessories,Corporate,8,138.68,1109.44,940.26,169.18,0.1525
2024-10-02,2024,Q4,10,October,Asia Pacific,Japan,Office Supplies,Art Supplies,Corporate,18,77.79,1400.22,1119.43,280.79,0.2005
2024-01-03,2024,Q1,1,January,Asia Pacific,Japan,Electronics,Phones,Home Office,3,1933.09,5799.27,3921.86,1877.41,0.3237
2023-09-06,2023,Q3,9,September,Europe,Germany,Office Supplies,Paper,Home Office,6,76.2,457.2,308.75,148.45,0.3247
2023-01-18,2023,Q1,1,January,Latin America,Argentina,Office Supplies,Art Supplies,Consumer,3,8.19,24.57,18.48,6.09,0.2479
2024-08-10,2024,Q3,8,August,Latin America,Brazil,Office Supplies,Binders,Consumer,11,138.64,1525.04,1067.07,457.97,0.3003
2024-02-04,2024,Q1,2,February,Asia Pacific,China,Office Supplies,Paper,Home Office,10,124.43,1244.3,687.26,557.04,0.4477
2022-04-09,2022,Q2,4,April,Europe,Italy,Office Supplies,Binders,Corporate,11,198.62,2184.82,1612.08,572.74,0.2621
2022-01-05,2022,Q1,1,January,Latin America,Chile,Clothing,Outerwear,Consumer,10,65.31,653.1,411.86,241.24,0.3694
2024-04-03,2024,Q2,4,April,North America,Mexico,Clothing,Outerwear,Corporate,18,263.13,4736.34,3636.39,1099.95,0.2322
2022-08-19,2022,Q3,8,August,Europe,UK,Electronics,Phones,Home Office,14,692.06,9688.84,7514.51,2174.33,0.2244
2023-06-22,2023,Q2,6,June,Europe,Italy,Office Supplies,Binders,Home Office,4,5.44,21.76,12.69,9.07,0.4168
2024-01-17,2024,Q1,1,January,Europe,Italy,Clothing,Outerwear,Consumer,5,179.82,899.1,493.28,405.82,0.4514
2024-04-18,2024,Q2,4,April,Europe,France,Clothing,Outerwear,Home Office,13,30.43,395.59,222.91,172.68,0.4365
2022-08-15,2022,Q3,8,August,Asia Pacific,India,Office Supplies,Art Supplies,Consumer,5,160.45,802.25,540.33,261.92,0.3265
2024-06-09,2024,Q2,6,June,North America,Mexico,Furniture,Tables,Corporate,11,550.38,6054.18,4200.35,1853.83,0.3062
2022-09-12,2022,Q3,9,September,North America,USA,Furniture,Storage,Consumer,4,574.85,2299.4,1924.27,375.13,0.1631
2023-12-27,2023,Q4,12,December,North America,Mexico,Furniture,Chairs,Home Office,3,293.5,880.5,630.46,250.04,0.284
2023-06-15,2023,Q2,6,June,Asia Pacific,India,Electronics,Laptops,Corporate,1,1447.35,1447.35,1088.54,358.81,0.2479
2023-02-25,2023,Q1,2,February,Asia Pacific,Australia,Furniture,Storage,Corporate,12,240.14,2881.68,2196.96,684.72,0.2376
2024-05-16,2024,Q2,5,May,Europe,France,Clothing,Pants,Home Office,12,292.48,3509.76,1977.5,1532.26,0.4366
2024-11-14,2024,Q4,11,November,Asia Pacific,China,Furniture,Storage,Home Office,10,870.67,8706.7,7205.46,1501.24,0.1724
2024-08-27,2024,Q3,8,August,Latin America,Brazil,Electronics,Accessories,Home Office,6,615.66,3693.96,3036.35,657.61,0.178
2022-07-01,2022,Q3,7,July,North America,USA,Furniture,Chairs,Corporate,8,1037.31,8298.48,5224.63,3073.85,0.3704
2023-10-30,2023,Q4,10,October,Europe,France,Furniture,Chairs,Corporate,19,519.15,9863.85,6059.08,3804.77,0.3857
2023-04-27,2023,Q2,4,April,Europe,UK,Electronics,Accessories,Corporate,3,784.79,2354.37,1542.92,811.45,0.3447
2022-01-26,2022,Q1,1,January,Latin America,Brazil,Furniture,Tables,Home Office,13,561.28,7296.64,3877.23,3419.41,0.4686
2024-09-20,2024,Q3,9,September,Latin America,Brazil,Furniture,Storage,Home Office,16,1102.48,17639.68,13091.71,4547.97,0.2578
2024-09-20,2024,Q3,9,September,North America,Mexico,Electronics,Phones,Home Office,10,488.36,4883.6,3975.73,907.87,0.1859
2022-12-19,2022,Q4,12,December,Europe,Germany,Furniture,Chairs,Consumer,2,1095.96,2191.92,1726.87,465.05,0.2122
2023-09-18,2023,Q3,9,September,Asia Pacific,Australia,Furniture,Tables,Consumer,7,129.58,907.06,716.65,190.41,0.2099
2024-10-02,2024,Q4,10,October,North America,Canada,Office Supplies,Art Supplies,Corporate,10,101.98,1019.8,714.73,305.07,0.2991
2024-09-01,2024,Q3,9,September,North America,USA,Office Supplies,Paper,Home Office,1,9.28,9.28,7.72,1.56,0.1681
2023-11-29,2023,Q4,11,November,North America,USA,Furniture,Storage,Corporate,16,224.7,3595.2,2176.38,1418.82,0.3946
2022-12-03,2022,Q4,12,December,Europe,UK,Electronics,Laptops,Consumer,10,1921.35,19213.5,10090.68,9122.82,0.4748
2022-09-12,2022,Q3,9,September,Europe,Germany,Furniture,Tables,Corporate,7,1309.3,9165.1,6179.25,2985.85,0.3258
2023-07-19,2023,Q3,7,July,Europe,UK,Electronics,Phones,Consumer,3,1743.97,5231.91,3180.67,2051.24,0.3921
2023-12-01,2023,Q4,12,December,Latin America,Chile,Furniture,Tables,Home Office,7,573.15,4012.05,3036.06,975.99,0.2433
2022-07-06,2022,Q3,7,July,Latin America,Brazil,Furniture,Chairs,Corporate,15,365.1,5476.5,4286.33,1190.17,0.2173
2024-12-02,2024,Q4,12,December,North America,USA,Clothing,Outerwear,Consumer,9,167.46,1507.14,1120.75,386.39,0.2564
2022-11-29,2022,Q4,11,November,North America,USA,Office Supplies,Paper,Home Office,8,86.32,690.56,585.74,104.82,0.1518
2024-09-23,2024,Q3,9,September,Latin America,Chile,Office Supplies,Binders,Corporate,7,140.64,984.48,726.23,258.25,0.2623
2022-12-26,2022,Q4,12,December,North America,USA,Clothing,Pants,Consumer,3,266.66,799.98,494.16,305.82,0.3823
2022-04-20,2022,Q2,4,April,Latin America,Brazil,Electronics,Accessories,Consumer,7,1717.42,12021.94,7669.28,4352.66,0.3621
2022-08-05,2022,Q3,8,August,Europe,UK,Electronics,Laptops,Home Office,3,104.78,314.34,213.28,101.06,0.3215
2024-02-13,2024,Q1,2,February,Latin America,Argentina,Office Supplies,Art Supplies,Consumer,3,173.39,520.17,264.3,255.87,0.4919
2024-03-07,2024,Q1,3,March,Europe,France,Electronics,Accessories,Consumer,3,1424.19,4272.57,2154.06,2118.51,0.4958
2023-11-13,2023,Q4,11,November,North America,Mexico,Electronics,Phones,Consumer,14,1129.02,15806.28,9121.81,6684.47,0.4229
2023-07-09,2023,Q3,7,July,Asia Pacific,India,Office Supplies,Paper,Home Office,10,64.17,641.7,383.03,258.67,0.4031
2022-09-29,2022,Q3,9,September,North America,Mexico,Office Supplies,Art Supplies,Home Office,4,127.03,508.12,350.82,157.3,0.3096
2023-06-10,2023,Q2,6,June,Asia Pacific,Australia,Office Supplies,Art Supplies,Home Office,17,81.39,1383.63,1130.9,252.73,0.1827
2024-06-18,2024,Q2,6,June,Europe,UK,Office Supplies,Binders,Consumer,17,92.31,1569.27,1172.91,396.36,0.2526
2022-04-23,2022,Q2,4,April,Asia Pacific,India,Office Supplies,Binders,Consumer,2,114.27,228.54,182.48,46.06,0.2015
2022-08-09,2022,Q3,8,August,Latin America,Argentina,Clothing,Shirts,Home Office,4,291.1,1164.4,907.85,256.55,0.2203
2023-06-11,2023,Q2,6,June,North America,Canada,Clothing,Pants,Consumer,12,234.61,2815.32,1999.03,816.29,0.2899
2023-08-04,2023,Q3,8,August,Asia Pacific,Australia,Office Supplies,Binders,Home Office,13,167.05,2171.65,1278.76,892.89,0.4112
2024-01-14,2024,Q1,1,January,Latin America,Argentina,Electronics,Laptops,Home Office,7,573.63,4015.41,2690.25,1325.16,0.33
2023-10-14,2023,Q4,10,October,Europe,UK,Furniture,Storage,Home Office,1,660.16,660.16,519.7,140.46,0.2128
2024-11-12,2024,Q4,11,November,Latin America,Argentina,Clothing,Pants,Consumer,9,143.19,1288.71,885.65,403.06,0.3128
2023-04-15,2023,Q2,4,April,North America,Canada,Furniture,Chairs,Corporate,12,1378.66,16543.92,13201.03,3342.89,0.2021
2023-08-25,2023,Q3,8,August,Europe,Germany,Furniture,Storage,Consumer,19,1007.43,19141.17,16137.26,3003.91,0.1569
2023-04-04,2023,Q2,4,April,Latin America,Chile,Clothing,Pants,Corporate,18,54.81,986.58,577.72,408.86,0.4144
2024-12-15,2024,Q4,12,December,Europe,France,Clothing,Pants,Corporate,7,138.35,968.45,572.99,395.46,0.4083
2022-09-29,2022,Q3,9,September,Latin America,Chile,Electronics,Laptops,Corporate,14,1201.05,16814.7,14034.11,2780.59,0.1654
2022-11-07,2022,Q4,11,November,Europe,UK,Electronics,Phones,Corporate,6,1167.25,7003.5,3518.57,3484.93,0.4976
2022-01-04,2022,Q1,1,January,Europe,France,Office Supplies,Paper,Consumer,15,166.16,2492.4,1881.8,610.6,0.245
2023-08-13,2023,Q3,8,August,Latin America,Brazil,Furniture,Chairs,Corporate,10,330.39,3303.9,2601.36,702.54,0.2126
2022-10-27,2022,Q4,10,October,North America,Canada,Office Supplies,Paper,Home Office,4,108.45,433.8,309.39,124.41,0.2868
2024-09-16,2024,Q3,9,September,Asia Pacific,Japan,Clothing,Shirts,Home Office,19,268.2,5095.8,3865.76,1230.04,0.2414
2022-04-17,2022,Q2,4,April,Latin America,Brazil,Furniture,Chairs,Home Office,8,177.09,1416.72,935.14,481.58,0.3399
2024-09-29,2024,Q3,9,September,Latin America,Brazil,Furniture,Tables,Consumer,6,643.55,3861.3,2701.29,1160.01,0.3004
2022-07-18,2022,Q3,7,July,North America,Mexico,Office Supplies,Art Supplies,Consumer,4,52.22,208.88,128.15,80.73,0.3865
2024-07-31,2024,Q3,7,July,Asia Pacific,Australia,Furniture,Tables,Consumer,9,485.15,4366.35,2995.33,1371.02,0.314
2022-11-22,2022,Q4,11,November,North America,Mexico,Office Supplies,Binders,Consumer,12,89.43,1073.16,548.71,524.45,0.4887
2022-05-05,2022,Q2,5,May,Asia Pacific,China,Electronics,Phones,Home Office,9,834.45,7510.05,6039.51,1470.54,0.1958
2023-07-08,2023,Q3,7,July,Europe,Germany,Clothing,Outerwear,Home Office,13,100.75,1309.75,1105.75,204.0,0.1558
2023-04-27,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Corporate,14,756.38,10589.32,8436.81,2152.51,0.2033
2023-01-24,2023,Q1,1,January,Europe,UK,Office Supplies,Paper,Corporate,19,130.02,2470.38,1348.73,1121.65,0.454
2023-02-05,2023,Q1,2,February,Europe,UK,Clothing,Outerwear,Consumer,7,101.89,713.23,565.91,147.32,0.2066
2024-06-29,2024,Q2,6,June,Europe,Germany,Office Supplies,Paper,Home Office,14,46.47,650.58,469.77,180.81,0.2779
2023-03-18,2023,Q1,3,March,Europe,UK,Furniture,Tables,Consumer,12,615.5,7386.0,5522.55,1863.45,0.2523
2022-03-07,2022,Q1,3,March,North America,Mexico,Electronics,Accessories,Home Office,4,1929.67,7718.68,4091.17,3627.51,0.47
2024-07-30,2024,Q3,7,July,Europe,Germany,Clothing,Shirts,Consumer,4,173.27,693.08,448.45,244.63,0.353
2022-10-01,2022,Q4,10,October,Asia Pacific,Japan,Electronics,Accessories,Home Office,1,544.95,544.95,291.08,253.87,0.4659
2024-10-16,2024,Q4,10,October,Europe,UK,Office Supplies,Binders,Home Office,7,23.69,165.83,104.57,61.26,0.3694
2023-05-05,2023,Q2,5,May,North America,Canada,Electronics,Phones,Consumer,16,717.42,11478.72,7156.99,4321.73,0.3765
2022-12-09,2022,Q4,12,December,Asia Pacific,India,Clothing,Outerwear,Consumer,16,133.32,2133.12,1103.02,1030.1,0.4829
2022-04-13,2022,Q2,4,April,Europe,UK,Electronics,Accessories,Home Office,9,1482.58,13343.22,8922.97,4420.25,0.3313
2023-01-02,2023,Q1,1,January,Latin America,Brazil,Office Supplies,Binders,Home Office,12,63.74,764.88,605.02,159.86,0.209
2024-01-08,2024,Q1,1,January,Europe,Germany,Clothing,Pants,Home Office,19,67.93,1290.67,828.6,462.07,0.358
2022-06-07,2022,Q2,6,June,Asia Pacific,Japan,Furniture,Chairs,Consumer,19,1285.99,24433.81,18497.12,5936.69,0.243
2024-08-07,2024,Q3,8,August,Latin America,Chile,Office Supplies,Paper,Corporate,16,17.01,272.16,224.65,47.51,0.1746
2024-04-10,2024,Q2,4,April,Asia Pacific,China,Electronics,Accessories,Consumer,15,203.65,3054.75,2014.98,1039.77,0.3404
2022-04-18,2022,Q2,4,April,Asia Pacific,Australia,Office Supplies,Paper,Consumer,16,122.61,1961.76,1374.27,587.49,0.2995
2024-08-13,2024,Q3,8,August,Latin America,Argentina,Electronics,Phones,Home Office,10,746.93,7469.3,4565.39,2903.91,0.3888
2022-09-16,2022,Q3,9,September,Europe,Germany,Clothing,Shirts,Corporate,15,274.08,4111.2,2614.86,1496.34,0.364
2024-08-23,2024,Q3,8,August,Asia Pacific,China,Electronics,Phones,Consumer,11,563.58,6199.38,3204.45,2994.93,0.4831
2023-03-18,2023,Q1,3,March,Latin America,Argentina,Office Supplies,Binders,Corporate,7,146.1,1022.7,751.3,271.4,0.2654
2023-05-05,2023,Q2,5,May,Latin America,Chile,Furniture,Storage,Corporate,2,664.03,1328.06,1090.62,237.44,0.1788
2024-07-12,2024,Q3,7,July,North America,Mexico,Office Supplies,Binders,Home Office,5,78.73,393.65,327.55,66.1,0.1679
2022-06-02,2022,Q2,6,June,Latin America,Brazil,Electronics,Phones,Consumer,2,1836.58,3673.16,2588.22,1084.94,0.2954
2022-12-23,2022,Q4,12,December,North America,Mexico,Furniture,Chairs,Corporate,16,220.44,3527.04,1978.05,1548.99,0.4392
2023-02-01,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Paper,Consumer,5,8.24,41.2,33.34,7.86,0.1908
2022-10-13,2022,Q4,10,October,North America,Mexico,Furniture,Storage,Consumer,15,699.06,10485.9,6661.59,3824.31,0.3647
2022-04-18,2022,Q2,4,April,Europe,Italy,Furniture,Chairs,Corporate,18,1448.8,26078.4,21796.01,4282.39,0.1642
2022-02-20,2022,Q1,2,February,Asia Pacific,China,Clothing,Pants,Home Office,13,289.14,3758.82,2844.6,914.22,0.2432
2023-08-27,2023,Q3,8,August,Europe,UK,Furniture,Chairs,Home Office,17,1483.83,25225.11,13200.05,12025.06,0.4767
2022-11-24,2022,Q4,11,November,Asia Pacific,Australia,Clothing,Pants,Home Office,8,219.68,1757.44,1016.61,740.83,0.4215
2023-07-25,2023,Q3,7,July,Latin America,Argentina,Furniture,Chairs,Corporate,8,1261.41,10091.28,5365.65,4725.63,0.4683
2022-07-08,2022,Q3,7,July,Asia Pacific,Australia,Office Supplies,Art Supplies,Consumer,4,117.61,470.44,314.67,155.77,0.3311
2023-02-27,2023,Q1,2,February,Latin America,Argentina,Furniture,Tables,Home Office,10,1152.01,11520.1,8814.34,2705.76,0.2349
2023-08-01,2023,Q3,8,August,Europe,France,Clothing,Shirts,Corporate,15,285.17,4277.55,2857.05,1420.5,0.3321
2024-06-13,2024,Q2,6,June,Latin America,Argentina,Clothing,Outerwear,Consumer,1,135.06,135.06,104.47,30.59,0.2265
2022-12-09,2022,Q4,12,December,Latin America,Chile,Clothing,Pants,Consumer,8,182.28,1458.24,1093.12,365.12,0.2504
2024-10-06,2024,Q4,10,October,Asia Pacific,India,Electronics,Laptops,Corporate,16,219.81,3516.96,2261.05,1255.91,0.3571
2023-11-18,2023,Q4,11,November,Europe,France,Office Supplies,Art Supplies,Consumer,15,140.17,2102.55,1215.88,886.67,0.4217
2022-03-30,2022,Q1,3,March,Asia Pacific,India,Office Supplies,Paper,Corporate,15,137.31,2059.65,1195.29,864.36,0.4197
2023-08-15,2023,Q3,8,August,Latin America,Chile,Electronics,Laptops,Corporate,16,1711.09,27377.44,21598.37,5779.07,0.2111
2023-04-15,2023,Q2,4,April,Latin America,Brazil,Clothing,Shirts,Home Office,5,276.24,1381.2,935.85,445.35,0.3224
2023-01-23,2023,Q1,1,January,Asia Pacific,India,Furniture,Chairs,Consumer,12,958.83,11505.96,6997.14,4508.82,0.3919
2024-05-26,2024,Q2,5,May,North America,USA,Office Supplies,Binders,Corporate,16,31.58,505.28,298.53,206.75,0.4092
2023-04-26,2023,Q2,4,April,Asia Pacific,Japan,Electronics,Phones,Home Office,7,1539.03,10773.21,9023.65,1749.56,0.1624
2023-10-14,2023,Q4,10,October,Asia Pacific,Japan,Office Supplies,Paper,Consumer,11,47.5,522.5,270.74,251.76,0.4818
2023-12-13,2023,Q4,12,December,North America,Mexico,Office Supplies,Paper,Home Office,14,22.52,315.28,208.76,106.52,0.3379
2024-08-10,2024,Q3,8,August,North America,Mexico,Clothing,Outerwear,Consumer,10,238.19,2381.9,1712.33,669.57,0.2811
2024-12-23,2024,Q4,12,December,Europe,UK,Office Supplies,Binders,Home Office,6,69.24,415.44,264.27,151.17,0.3639
2023-04-05,2023,Q2,4,April,Latin America,Argentina,Office Supplies,Binders,Home Office,8,104.4,835.2,703.92,131.28,0.1572
2024-07-07,2024,Q3,7,July,Asia Pacific,India,Clothing,Pants,Consumer,1,211.04,211.04,134.03,77.01,0.3649
2023-12-17,2023,Q4,12,December,Asia Pacific,Japan,Electronics,Accessories,Corporate,4,678.29,2713.16,2171.82,541.34,0.1995
2023-03-13,2023,Q1,3,March,Latin America,Chile,Furniture,Tables,Corporate,6,432.94,2597.64,1772.99,824.65,0.3175
2024-04-06,2024,Q2,4,April,Asia Pacific,India,Office Supplies,Paper,Home Office,1,89.19,89.19,62.47,26.72,0.2996
2024-07-16,2024,Q3,7,July,Latin America,Argentina,Furniture,Tables,Consumer,6,444.31,2665.86,1537.76,1128.1,0.4232
2022-04-27,2022,Q2,4,April,North America,Canada,Electronics,Accessories,Corporate,8,951.3,7610.4,4635.16,2975.24,0.3909
2024-06-18,2024,Q2,6,June,Asia Pacific,Australia,Electronics,Phones,Home Office,7,364.6,2552.2,1315.18,1237.02,0.4847
